case_id,no_dev_total,no_constr_total,dev_fitness
STNR004042,8,1565,0.994888178913738
STNR004043,12,1565,0.9923322683706071
STNR004044,10,1565,0.9936102236421726
STNR004046,4,1565,0.997444089456869
STNR004047,12,1565,0.9923322683706071
STNR004048,10,1565,0.9936102236421726
STNR004049,11,1565,0.9929712460063898
STNR004050,10,1565,0.9936102236421726
STNR004051,5,1565,0.9968051118210862
STNR004052,6,1565,0.9961661341853035
STNR004053,9,1565,0.9942492012779552
STNR004054,10,1565,0.9936102236421726
STNR004055,8,1565,0.994888178913738
STNR004056,5,1565,0.9968051118210862
STNR004057,9,1565,0.9942492012779552
STNR004058,10,1565,0.9936102236421726
STNR004059,10,1565,0.9936102236421726
STNR004060,10,1565,0.9936102236421726
STNR004061,10,1565,0.9936102236421726
STNR004062,5,1565,0.9968051118210862
STNR004063,6,1565,0.9961661341853035
STNR004064,9,1565,0.9942492012779552
STNR004065,11,1565,0.9929712460063898
STNR004066,10,1565,0.9936102236421726
STNR004067,5,1565,0.9968051118210862
STNR004068,6,1565,0.9961661341853035
STNR004069,10,1565,0.9936102236421726
STNR004070,8,1565,0.994888178913738
STNR004071,8,1565,0.994888178913738
STNR004072,5,1565,0.9968051118210862
STNR004073,8,1565,0.994888178913738
STNR004074,10,1565,0.9936102236421726
STNR004075,12,1565,0.9923322683706071
STNR004076,9,1565,0.9942492012779552
STNR004077,5,1565,0.9968051118210862
STNR004078,10,1565,0.9936102236421726
STNR004079,8,1565,0.994888178913738
STNR004080,7,1565,0.9955271565495207
STNR004081,3,1565,0.9980830670926517
STNR004082,3,1565,0.9980830670926517
STNR004083,10,1565,0.9936102236421726
STNR004084,4,1565,0.997444089456869
STNR004085,11,1565,0.9929712460063898
STNR004086,14,1565,0.9910543130990416
STNR004087,7,1565,0.9955271565495207
STNR004088,10,1565,0.9936102236421726
STNR004089,11,1565,0.9929712460063898
STNR004090,10,1565,0.9936102236421726
STNR004091,5,1565,0.9968051118210862
STNR004092,5,1565,0.9968051118210862
STNR004093,5,1565,0.9968051118210862
STNR004094,5,1565,0.9968051118210862
STNR004095,5,1565,0.9968051118210862
STNR004096,5,1565,0.9968051118210862
STNR004097,5,1565,0.9968051118210862
STNR004098,5,1565,0.9968051118210862
STNR004099,5,1565,0.9968051118210862
STNR004100,7,1565,0.9955271565495207
STNR004101,5,1565,0.9968051118210862
STNR004102,4,1565,0.997444089456869
STNR004103,5,1565,0.9968051118210862
STNR004104,5,1565,0.9968051118210862
STNR004105,5,1565,0.9968051118210862
STNR004106,5,1565,0.9968051118210862
STNR004107,9,1565,0.9942492012779552
STNR004108,8,1565,0.994888178913738
STNR004109,8,1565,0.994888178913738
STNR004110,9,1565,0.9942492012779552
STNR004111,8,1565,0.994888178913738
STNR004112,8,1565,0.994888178913738
STNR004113,5,1565,0.9968051118210862
STNR004114,5,1565,0.9968051118210862
STNR004115,5,1565,0.9968051118210862
STNR004116,11,1565,0.9929712460063898
STNR004117,8,1565,0.994888178913738
STNR004118,8,1565,0.994888178913738
STNR004119,8,1565,0.994888178913738
STNR004120,13,1565,0.9916932907348243
STNR004121,8,1565,0.994888178913738
STNR004122,4,1565,0.997444089456869
STNR004123,8,1565,0.994888178913738
STNR004124,8,1565,0.994888178913738
STNR004125,7,1565,0.9955271565495207
STNR004126,8,1565,0.994888178913738
STNR004127,4,1565,0.997444089456869
STNR004128,10,1565,0.9936102236421726
STNR004129,13,1565,0.9916932907348243
STNR004130,3,1565,0.9980830670926517
STNR004131,14,1565,0.9910543130990416
STNR004132,12,1565,0.9923322683706071
STNR004133,7,1565,0.9955271565495207
STNR004134,8,1565,0.994888178913738
STNR004135,3,1565,0.9980830670926517
STNR004136,10,1565,0.9936102236421726
STNR004137,8,1565,0.994888178913738
STNR004138,10,1565,0.9936102236421726
STNR004139,8,1565,0.994888178913738
STNR004140,9,1565,0.9942492012779552
STNR004141,9,1565,0.9942492012779552
STNR004142,9,1565,0.9942492012779552
STNR004143,8,1565,0.994888178913738
STNR004144,8,1565,0.994888178913738
STNR004145,9,1565,0.9942492012779552
STNR004146,9,1565,0.9942492012779552
STNR004147,10,1565,0.9936102236421726
STNR004148,9,1565,0.9942492012779552
STNR004149,10,1565,0.9936102236421726
STNR004150,8,1565,0.994888178913738
STNR004151,7,1565,0.9955271565495207
STNR004152,6,1565,0.9961661341853035
STNR004153,6,1565,0.9961661341853035
STNR004154,6,1565,0.9961661341853035
STNR004155,12,1565,0.9923322683706071
STNR004156,4,1565,0.997444089456869
STNR004157,11,1565,0.9929712460063898
STNR004158,7,1565,0.9955271565495207
STNR004159,12,1565,0.9923322683706071
STNR004160,5,1565,0.9968051118210862
STNR004161,14,1565,0.9910543130990416
STNR004162,6,1565,0.9961661341853035
STNR004163,5,1565,0.9968051118210862
STNR004164,3,1565,0.9980830670926517
STNR004165,6,1565,0.9961661341853035
STNR004166,5,1565,0.9968051118210862
STNR004167,14,1565,0.9910543130990416
STNR004168,6,1565,0.9961661341853035
STNR004169,7,1565,0.9955271565495207
STNR004170,3,1565,0.9980830670926517
STNR004172,4,1565,0.997444089456869
STNR004173,15,1565,0.9904153354632588
STNR004174,4,1565,0.997444089456869
STNR004175,4,1565,0.997444089456869
STNR004176,5,1565,0.9968051118210862
STNR004177,3,1565,0.9980830670926517
STNR004178,4,1565,0.997444089456869
STNR004179,5,1565,0.9968051118210862
STNR004180,4,1565,0.997444089456869
STNR004181,4,1565,0.997444089456869
STNR004182,10,1565,0.9936102236421726
STNR004183,5,1565,0.9968051118210862
STNR004184,3,1565,0.9980830670926517
STNR004185,5,1565,0.9968051118210862
STNR004186,3,1565,0.9980830670926517
STNR004187,4,1565,0.997444089456869
STNR004188,12,1565,0.9923322683706071
STNR004189,9,1565,0.9942492012779552
STNR004190,4,1565,0.997444089456869
STNR004191,3,1565,0.9980830670926517
STNR004192,3,1565,0.9980830670926517
STNR004193,15,1565,0.9904153354632588
STNR004194,9,1565,0.9942492012779552
STNR004195,3,1565,0.9980830670926517
STNR004196,3,1565,0.9980830670926517
STNR004197,4,1565,0.997444089456869
STNR004198,3,1565,0.9980830670926517
STNR004199,3,1565,0.9980830670926517
STNR004200,3,1565,0.9980830670926517
STNR004201,4,1565,0.997444089456869
STNR004202,3,1565,0.9980830670926517
STNR004203,4,1565,0.997444089456869
STNR004204,4,1565,0.997444089456869
STNR004205,4,1565,0.997444089456869
STNR004206,4,1565,0.997444089456869
STNR004207,14,1565,0.9910543130990416
STNR004208,4,1565,0.997444089456869
STNR004209,4,1565,0.997444089456869
STNR004210,4,1565,0.997444089456869
STNR004211,4,1565,0.997444089456869
STNR004212,4,1565,0.997444089456869
STNR004213,4,1565,0.997444089456869
STNR004214,4,1565,0.997444089456869
STNR004215,3,1565,0.9980830670926517
STNR004216,4,1565,0.997444089456869
STNR004217,4,1565,0.997444089456869
STNR004218,4,1565,0.997444089456869
STNR004219,4,1565,0.997444089456869
STNR004220,4,1565,0.997444089456869
STNR004221,4,1565,0.997444089456869
STNR004222,4,1565,0.997444089456869
STNR004223,4,1565,0.997444089456869
STNR004224,4,1565,0.997444089456869
STNR004225,4,1565,0.997444089456869
STNR004226,4,1565,0.997444089456869
STNR004227,3,1565,0.9980830670926517
STNR004228,3,1565,0.9980830670926517
STNR004229,3,1565,0.9980830670926517
STNR004230,3,1565,0.9980830670926517
STNR004231,3,1565,0.9980830670926517
STNR004232,3,1565,0.9980830670926517
STNR004233,3,1565,0.9980830670926517
STNR004234,3,1565,0.9980830670926517
STNR004235,3,1565,0.9980830670926517
STNR004236,3,1565,0.9980830670926517
STNR004237,3,1565,0.9980830670926517
STNR004238,3,1565,0.9980830670926517
STNR004239,3,1565,0.9980830670926517
STNR004240,3,1565,0.9980830670926517
STNR004241,3,1565,0.9980830670926517
STNR004242,3,1565,0.9980830670926517
STNR004243,3,1565,0.9980830670926517
STNR004244,3,1565,0.9980830670926517
STNR004245,4,1565,0.997444089456869
STNR004246,3,1565,0.9980830670926517
STNR004247,4,1565,0.997444089456869
STNR004248,3,1565,0.9980830670926517
STNR004249,3,1565,0.9980830670926517
STNR004250,4,1565,0.997444089456869
STNR004251,4,1565,0.997444089456869
STNR004252,4,1565,0.997444089456869
STNR004253,4,1565,0.997444089456869
STNR004254,4,1565,0.997444089456869
STNR004255,14,1565,0.9910543130990416
STNR004256,3,1565,0.9980830670926517
STNR004257,7,1565,0.9955271565495207
STNR004258,3,1565,0.9980830670926517
STNR004259,3,1565,0.9980830670926517
STNR004260,3,1565,0.9980830670926517
STNR004261,4,1565,0.997444089456869
STNR004262,6,1565,0.9961661341853035
STNR004263,3,1565,0.9980830670926517
STNR004264,3,1565,0.9980830670926517
STNR004265,3,1565,0.9980830670926517
STNR004266,3,1565,0.9980830670926517
STNR004267,3,1565,0.9980830670926517
STNR004268,3,1565,0.9980830670926517
STNR004269,3,1565,0.9980830670926517
STNR004270,3,1565,0.9980830670926517
STNR004271,3,1565,0.9980830670926517
STNR004272,3,1565,0.9980830670926517
STNR004273,3,1565,0.9980830670926517
STNR004274,3,1565,0.9980830670926517
STNR004275,3,1565,0.9980830670926517
STNR004276,5,1565,0.9968051118210862
STNR004277,6,1565,0.9961661341853035
STNR004278,6,1565,0.9961661341853035
STNR004279,6,1565,0.9961661341853035
STNR004280,4,1565,0.997444089456869
STNR004281,3,1565,0.9980830670926517
STNR004282,3,1565,0.9980830670926517
STNR004283,3,1565,0.9980830670926517
STNR004284,4,1565,0.997444089456869
STNR004285,3,1565,0.9980830670926517
STNR004286,3,1565,0.9980830670926517
STNR004287,3,1565,0.9980830670926517
STNR004288,3,1565,0.9980830670926517
STNR004289,4,1565,0.997444089456869
STNR004290,3,1565,0.9980830670926517
STNR004291,3,1565,0.9980830670926517
STNR004292,6,1565,0.9961661341853035
STNR004293,3,1565,0.9980830670926517
STNR004294,6,1565,0.9961661341853035
STNR004295,4,1565,0.997444089456869
STNR004296,7,1565,0.9955271565495207
STNR004297,3,1565,0.9980830670926517
STNR004298,5,1565,0.9968051118210862
STNR004299,5,1565,0.9968051118210862
STNR004300,11,1565,0.9929712460063898
STNR004301,5,1565,0.9968051118210862
STNR004302,11,1565,0.9929712460063898
STNR004303,9,1565,0.9942492012779552
STNR004304,4,1565,0.997444089456869
STNR004305,7,1565,0.9955271565495207
STNR004306,6,1565,0.9961661341853035
STNR004307,3,1565,0.9980830670926517
STNR004308,8,1565,0.994888178913738
STNR004309,6,1565,0.9961661341853035
STNR004310,12,1565,0.9923322683706071
STNR004311,9,1565,0.9942492012779552
STNR004312,9,1565,0.9942492012779552
STNR004313,8,1565,0.994888178913738
STNR004314,11,1565,0.9929712460063898
STNR004315,5,1565,0.9968051118210862
STNR004316,6,1565,0.9961661341853035
STNR004317,5,1565,0.9968051118210862
STNR004318,12,1565,0.9923322683706071
STNR004319,4,1565,0.997444089456869
STNR004320,4,1565,0.997444089456869
STNR004321,5,1565,0.9968051118210862
STNR004322,5,1565,0.9968051118210862
STNR004323,5,1565,0.9968051118210862
STNR004324,8,1565,0.994888178913738
STNR004325,4,1565,0.997444089456869
STNR004326,7,1565,0.9955271565495207
STNR004327,11,1565,0.9929712460063898
STNR004328,4,1565,0.997444089456869
STNR004329,7,1565,0.9955271565495207
STNR004330,5,1565,0.9968051118210862
STNR004331,8,1565,0.994888178913738
STNR004332,7,1565,0.9955271565495207
STNR004333,7,1565,0.9955271565495207
STNR004334,7,1565,0.9955271565495207
STNR004335,4,1565,0.997444089456869
STNR004336,4,1565,0.997444089456869
STNR004337,6,1565,0.9961661341853035
STNR004338,4,1565,0.997444089456869
STNR004339,5,1565,0.9968051118210862
STNR004340,3,1565,0.9980830670926517
STNR004341,5,1565,0.9968051118210862
STNR004342,5,1565,0.9968051118210862
STNR004343,4,1565,0.997444089456869
STNR004344,5,1565,0.9968051118210862
STNR004345,7,1565,0.9955271565495207
STNR004346,6,1565,0.9961661341853035
STNR004347,5,1565,0.9968051118210862
STNR004348,4,1565,0.997444089456869
STNR004349,5,1565,0.9968051118210862
STNR004350,5,1565,0.9968051118210862
STNR004351,6,1565,0.9961661341853035
STNR004352,3,1565,0.9980830670926517
STNR004353,4,1565,0.997444089456869
STNR004354,4,1565,0.997444089456869
STNR004355,3,1565,0.9980830670926517
STNR004356,9,1565,0.9942492012779552
STNR004357,3,1565,0.9980830670926517
STNR004358,3,1565,0.9980830670926517
STNR004359,6,1565,0.9961661341853035
STNR004360,14,1565,0.9910543130990416
STNR004361,5,1565,0.9968051118210862
STNR004362,8,1565,0.994888178913738
STNR004363,3,1565,0.9980830670926517
STNR004364,4,1565,0.997444089456869
STNR004365,4,1565,0.997444089456869
STNR004366,7,1565,0.9955271565495207
STNR004367,5,1565,0.9968051118210862
STNR004368,3,1565,0.9980830670926517
STNR004369,5,1565,0.9968051118210862
STNR004370,5,1565,0.9968051118210862
STNR004371,4,1565,0.997444089456869
STNR004372,8,1565,0.994888178913738
STNR004373,5,1565,0.9968051118210862
STNR004374,6,1565,0.9961661341853035
STNR004375,4,1565,0.997444089456869
STNR004376,8,1565,0.994888178913738
STNR004377,9,1565,0.9942492012779552
STNR004378,9,1565,0.9942492012779552
STNR004379,14,1565,0.9910543130990416
STNR004380,4,1565,0.997444089456869
STNR004381,5,1565,0.9968051118210862
STNR004382,8,1565,0.994888178913738
STNR004383,8,1565,0.994888178913738
STNR004384,8,1565,0.994888178913738
STNR004385,6,1565,0.9961661341853035
STNR004386,6,1565,0.9961661341853035
STNR004387,6,1565,0.9961661341853035
STNR004388,5,1565,0.9968051118210862
STNR004389,7,1565,0.9955271565495207
STNR004390,8,1565,0.994888178913738
STNR004391,8,1565,0.994888178913738
STNR004392,8,1565,0.994888178913738
STNR004393,6,1565,0.9961661341853035
STNR004394,6,1565,0.9961661341853035
STNR004395,9,1565,0.9942492012779552
STNR004396,8,1565,0.994888178913738
STNR004397,5,1565,0.9968051118210862
STNR004398,5,1565,0.9968051118210862
STNR004399,4,1565,0.997444089456869
STNR004400,7,1565,0.9955271565495207
STNR004401,9,1565,0.9942492012779552
STNR004402,8,1565,0.994888178913738
STNR004403,5,1565,0.9968051118210862
STNR004404,5,1565,0.9968051118210862
STNR004405,5,1565,0.9968051118210862
STNR004406,7,1565,0.9955271565495207
STNR004407,7,1565,0.9955271565495207
STNR004408,4,1565,0.997444089456869
STNR004409,7,1565,0.9955271565495207
STNR004410,5,1565,0.9968051118210862
STNR004411,6,1565,0.9961661341853035
STNR004412,5,1565,0.9968051118210862
STNR004413,5,1565,0.9968051118210862
STNR004414,4,1565,0.997444089456869
STNR004415,11,1565,0.9929712460063898
STNR004416,4,1565,0.997444089456869
STNR004417,4,1565,0.997444089456869
STNR004418,7,1565,0.9955271565495207
STNR004419,8,1565,0.994888178913738
STNR004420,4,1565,0.997444089456869
STNR004421,11,1565,0.9929712460063898
STNR004422,13,1565,0.9916932907348243
STNR004423,4,1565,0.997444089456869
STNR004424,4,1565,0.997444089456869
STNR004425,4,1565,0.997444089456869
STNR004428,10,1565,0.9936102236421726
STNR004429,13,1565,0.9916932907348243
STNR004430,9,1565,0.9942492012779552
STNR004431,10,1565,0.9936102236421726
STNR004432,9,1565,0.9942492012779552
STNR004433,7,1565,0.9955271565495207
STNR004434,7,1565,0.9955271565495207
STNR004435,4,1565,0.997444089456869
STNR004436,7,1565,0.9955271565495207
STNR004437,5,1565,0.9968051118210862
STNR004440,4,1565,0.997444089456869
STNR004441,4,1565,0.997444089456869
STNR004442,7,1565,0.9955271565495207
STNR004443,5,1565,0.9968051118210862
STNR004444,5,1565,0.9968051118210862
STNR004445,6,1565,0.9961661341853035
STNR004446,5,1565,0.9968051118210862
STNR004447,6,1565,0.9961661341853035
STNR004448,9,1565,0.9942492012779552
STNR004449,6,1565,0.9961661341853035
STNR004450,10,1565,0.9936102236421726
STNR004451,5,1565,0.9968051118210862
STNR004468,3,1565,0.9980830670926517
STNR004469,3,1565,0.9980830670926517
STNR004470,3,1565,0.9980830670926517
STNR004471,3,1565,0.9980830670926517
STNR004472,6,1565,0.9961661341853035
STNR004473,9,1565,0.9942492012779552
STNR004474,3,1565,0.9980830670926517
STNR004475,5,1565,0.9968051118210862
STNR004476,8,1565,0.994888178913738
STNR004477,6,1565,0.9961661341853035
STNR004478,4,1565,0.997444089456869
STNR004479,3,1565,0.9980830670926517
STNR004480,3,1565,0.9980830670926517
STNR004481,8,1565,0.994888178913738
STNR004482,4,1565,0.997444089456869
STNR004483,3,1565,0.9980830670926517
STNR004484,5,1565,0.9968051118210862
STNR004485,5,1565,0.9968051118210862
STNR004486,14,1565,0.9910543130990416
STNR004487,7,1565,0.9955271565495207
STNR004488,10,1565,0.9936102236421726
STNR004489,5,1565,0.9968051118210862
STNR004490,5,1565,0.9968051118210862
STNR004491,6,1565,0.9961661341853035
STNR004492,11,1565,0.9929712460063898
STNR004494,4,1565,0.997444089456869
STNR004495,3,1565,0.9980830670926517
STNR004496,13,1565,0.9916932907348243
STNR004497,5,1565,0.9968051118210862
STNR004498,4,1565,0.997444089456869
STNR004499,6,1565,0.9961661341853035
STNR004500,8,1565,0.994888178913738
STNR004501,6,1565,0.9961661341853035
STNR004502,7,1565,0.9955271565495207
STNR004503,7,1565,0.9955271565495207
STNR004504,12,1565,0.9923322683706071
STNR004505,11,1565,0.9929712460063898
STNR004506,11,1565,0.9929712460063898
STNR004507,10,1565,0.9936102236421726
STNR004508,3,1565,0.9980830670926517
STNR004509,3,1565,0.9980830670926517
STNR004510,12,1565,0.9923322683706071
STNR004511,3,1565,0.9980830670926517
STNR004512,7,1565,0.9955271565495207
STNR004513,3,1565,0.9980830670926517
STNR004514,3,1565,0.9980830670926517
STNR004515,3,1565,0.9980830670926517
STNR004516,3,1565,0.9980830670926517
STNR004517,10,1565,0.9936102236421726
STNR004520,8,1565,0.994888178913738
STNR004521,9,1565,0.9942492012779552
STNR004522,7,1565,0.9955271565495207
STNR004523,10,1565,0.9936102236421726
STNR004524,8,1565,0.994888178913738
STNR004525,11,1565,0.9929712460063898
STNR004526,3,1565,0.9980830670926517
STNR004527,5,1565,0.9968051118210862
STNR004528,4,1565,0.997444089456869
STNR004529,4,1565,0.997444089456869
STNR004530,4,1565,0.997444089456869
STNR004531,3,1565,0.9980830670926517
STNR004532,3,1565,0.9980830670926517
STNR004533,3,1565,0.9980830670926517
STNR004534,3,1565,0.9980830670926517
STNR004535,6,1565,0.9961661341853035
STNR004536,3,1565,0.9980830670926517
STNR004537,4,1565,0.997444089456869
STNR004538,4,1565,0.997444089456869
STNR004539,3,1565,0.9980830670926517
STNR004540,4,1565,0.997444089456869
STNR004541,10,1565,0.9936102236421726
STNR004542,4,1565,0.997444089456869
STNR004543,3,1565,0.9980830670926517
STNR004544,5,1565,0.9968051118210862
STNR004545,4,1565,0.997444089456869
STNR004546,4,1565,0.997444089456869
STNR004547,6,1565,0.9961661341853035
STNR004548,4,1565,0.997444089456869
STNR004549,4,1565,0.997444089456869
STNR004550,3,1565,0.9980830670926517
STNR004551,3,1565,0.9980830670926517
STNR004552,3,1565,0.9980830670926517
STNR004553,4,1565,0.997444089456869
STNR004554,3,1565,0.9980830670926517
STNR004555,4,1565,0.997444089456869
STNR004556,4,1565,0.997444089456869
STNR004557,6,1565,0.9961661341853035
STNR004558,5,1565,0.9968051118210862
STNR004559,7,1565,0.9955271565495207
STNR004560,4,1565,0.997444089456869
STNR004561,4,1565,0.997444089456869
STNR004562,4,1565,0.997444089456869
STNR004563,5,1565,0.9968051118210862
STNR004564,4,1565,0.997444089456869
STNR004565,4,1565,0.997444089456869
STNR004566,4,1565,0.997444089456869
STNR004567,4,1565,0.997444089456869
STNR004568,4,1565,0.997444089456869
STNR004569,7,1565,0.9955271565495207
STNR004570,5,1565,0.9968051118210862
STNR004571,6,1565,0.9961661341853035
STNR004573,7,1565,0.9955271565495207
STNR004574,6,1565,0.9961661341853035
STNR004575,6,1565,0.9961661341853035
STNR004576,7,1565,0.9955271565495207
STNR004577,6,1565,0.9961661341853035
STNR004578,9,1565,0.9942492012779552
STNR004579,9,1565,0.9942492012779552
STNR004580,9,1565,0.9942492012779552
STNR004581,9,1565,0.9942492012779552
STNR004582,14,1565,0.9910543130990416
STNR004583,13,1565,0.9916932907348243
STNR004584,13,1565,0.9916932907348243
STNR004585,11,1565,0.9929712460063898
STNR004586,12,1565,0.9923322683706071
STNR004587,6,1565,0.9961661341853035
STNR004588,5,1565,0.9968051118210862
STNR004591,5,1565,0.9968051118210862
STNR004592,6,1565,0.9961661341853035
STNR004593,4,1565,0.997444089456869
STNR004594,4,1565,0.997444089456869
STNR004595,13,1565,0.9916932907348243
STNR004596,7,1565,0.9955271565495207
STNR004597,12,1565,0.9923322683706071
STNR004598,14,1565,0.9910543130990416
STNR004599,13,1565,0.9916932907348243
STNR004600,12,1565,0.9923322683706071
STNR004604,8,1565,0.994888178913738
STNR004606,6,1565,0.9961661341853035
STNR004607,4,1565,0.997444089456869
STNR004608,5,1565,0.9968051118210862
STNR004609,5,1565,0.9968051118210862
STNR004610,5,1565,0.9968051118210862
STNR004611,8,1565,0.994888178913738
STNR004612,6,1565,0.9961661341853035
STNR004613,10,1565,0.9936102236421726
STNR004614,5,1565,0.9968051118210862
STNR004615,9,1565,0.9942492012779552
STNR004616,3,1565,0.9980830670926517
STNR004617,4,1565,0.997444089456869
STNR004618,14,1565,0.9910543130990416
STNR004619,12,1565,0.9923322683706071
STNR004620,13,1565,0.9916932907348243
STNR004623,3,1565,0.9980830670926517
STNR004624,6,1565,0.9961661341853035
STNR004625,7,1565,0.9955271565495207
STNR004626,10,1565,0.9936102236421726
STNR004627,10,1565,0.9936102236421726
STNR004628,11,1565,0.9929712460063898
STNR004629,5,1565,0.9968051118210862
STNR004630,11,1565,0.9929712460063898
STNR004631,6,1565,0.9961661341853035
STNR004632,5,1565,0.9968051118210862
STNR004634,3,1565,0.9980830670926517
STNR004635,3,1565,0.9980830670926517
STNR004636,3,1565,0.9980830670926517
STNR004637,3,1565,0.9980830670926517
STNR004638,11,1565,0.9929712460063898
STNR004639,3,1565,0.9980830670926517
STNR004640,3,1565,0.9980830670926517
STNR004641,3,1565,0.9980830670926517
STNR004642,4,1565,0.997444089456869
STNR004643,4,1565,0.997444089456869
STNR004644,12,1565,0.9923322683706071
STNR004645,13,1565,0.9916932907348243
STNR004646,4,1565,0.997444089456869
STNR004647,6,1565,0.9961661341853035
STNR004648,5,1565,0.9968051118210862
STNR004649,4,1565,0.997444089456869
STNR004651,9,1565,0.9942492012779552
STNR004652,9,1565,0.9942492012779552
STNR004653,3,1565,0.9980830670926517
STNR004654,8,1565,0.994888178913738
STNR004655,8,1565,0.994888178913738
STNR004656,7,1565,0.9955271565495207
STNR004657,4,1565,0.997444089456869
STNR004658,7,1565,0.9955271565495207
STNR004659,8,1565,0.994888178913738
STNR004660,4,1565,0.997444089456869
STNR004661,6,1565,0.9961661341853035
STNR004662,7,1565,0.9955271565495207
STNR004663,8,1565,0.994888178913738
STNR004664,12,1565,0.9923322683706071
STNR004665,4,1565,0.997444089456869
STNR004666,9,1565,0.9942492012779552
STNR004667,4,1565,0.997444089456869
STNR004668,4,1565,0.997444089456869
STNR004669,6,1565,0.9961661341853035
STNR004670,4,1565,0.997444089456869
STNR004671,10,1565,0.9936102236421726
STNR004672,5,1565,0.9968051118210862
STNR004673,12,1565,0.9923322683706071
STNR004674,7,1565,0.9955271565495207
STNR004675,4,1565,0.997444089456869
STNR004676,4,1565,0.997444089456869
STNR004678,13,1565,0.9916932907348243
STNR004679,3,1565,0.9980830670926517
STNR004680,5,1565,0.9968051118210862
STNR004684,4,1565,0.997444089456869
STNR004685,5,1565,0.9968051118210862
STNR004686,5,1565,0.9968051118210862
STNR004687,6,1565,0.9961661341853035
STNR004688,5,1565,0.9968051118210862
STNR004689,5,1565,0.9968051118210862
STNR004690,5,1565,0.9968051118210862
STNR004691,5,1565,0.9968051118210862
STNR004692,5,1565,0.9968051118210862
STNR004693,4,1565,0.997444089456869
STNR004694,5,1565,0.9968051118210862
STNR004695,5,1565,0.9968051118210862
STNR004696,5,1565,0.9968051118210862
STNR004697,5,1565,0.9968051118210862
STNR004698,5,1565,0.9968051118210862
STNR004699,5,1565,0.9968051118210862
STNR004700,8,1565,0.994888178913738
STNR004701,7,1565,0.9955271565495207
STNR004702,5,1565,0.9968051118210862
STNR004703,9,1565,0.9942492012779552
STNR004704,4,1565,0.997444089456869
STNR004705,4,1565,0.997444089456869
STNR004706,12,1565,0.9923322683706071
STNR004707,12,1565,0.9923322683706071
STNR004708,7,1565,0.9955271565495207
STNR004709,4,1565,0.997444089456869
STNR004710,5,1565,0.9968051118210862
STNR004711,8,1565,0.994888178913738
STNR004712,9,1565,0.9942492012779552
STNR004713,9,1565,0.9942492012779552
STNR004714,8,1565,0.994888178913738
STNR004715,12,1565,0.9923322683706071
STNR004716,12,1565,0.9923322683706071
STNR004717,12,1565,0.9923322683706071
STNR004718,5,1565,0.9968051118210862
STNR004719,11,1565,0.9929712460063898
STNR004720,10,1565,0.9936102236421726
STNR004721,9,1565,0.9942492012779552
STNR004722,6,1565,0.9961661341853035
STNR004723,3,1565,0.9980830670926517
STNR004724,7,1565,0.9955271565495207
STNR004725,4,1565,0.997444089456869
STNR004726,6,1565,0.9961661341853035
STNR004727,3,1565,0.9980830670926517
STNR004728,3,1565,0.9980830670926517
STNR004729,6,1565,0.9961661341853035
STNR004730,6,1565,0.9961661341853035
STNR004731,5,1565,0.9968051118210862
STNR004732,4,1565,0.997444089456869
STNR004733,3,1565,0.9980830670926517
STNR004734,3,1565,0.9980830670926517
STNR004735,5,1565,0.9968051118210862
STNR004736,4,1565,0.997444089456869
STNR004737,4,1565,0.997444089456869
STNR004738,6,1565,0.9961661341853035
STNR004739,10,1565,0.9936102236421726
STNR004740,9,1565,0.9942492012779552
STNR004741,3,1565,0.9980830670926517
STNR004742,8,1565,0.994888178913738
STNR004743,5,1565,0.9968051118210862
STNR004744,5,1565,0.9968051118210862
STNR004745,6,1565,0.9961661341853035
STNR004746,7,1565,0.9955271565495207
STNR004747,5,1565,0.9968051118210862
STNR004748,4,1565,0.997444089456869
STNR004749,3,1565,0.9980830670926517
STNR004750,4,1565,0.997444089456869
STNR004751,10,1565,0.9936102236421726
STNR004752,7,1565,0.9955271565495207
STNR004753,3,1565,0.9980830670926517
STNR004754,8,1565,0.994888178913738
STNR004755,3,1565,0.9980830670926517
STNR004756,6,1565,0.9961661341853035
STNR004757,10,1565,0.9936102236421726
STNR004758,4,1565,0.997444089456869
STNR004759,7,1565,0.9955271565495207
STNR004760,7,1565,0.9955271565495207
STNR004761,4,1565,0.997444089456869
STNR004762,3,1565,0.9980830670926517
STNR004763,4,1565,0.997444089456869
STNR004764,3,1565,0.9980830670926517
STNR004765,4,1565,0.997444089456869
STNR004766,6,1565,0.9961661341853035
STNR004767,5,1565,0.9968051118210862
STNR004768,9,1565,0.9942492012779552
STNR004769,10,1565,0.9936102236421726
STNR004770,7,1565,0.9955271565495207
STNR004771,3,1565,0.9980830670926517
STNR004772,5,1565,0.9968051118210862
STNR004773,7,1565,0.9955271565495207
STNR004774,5,1565,0.9968051118210862
STNR004775,3,1565,0.9980830670926517
STNR004776,4,1565,0.997444089456869
STNR004777,3,1565,0.9980830670926517
STNR004778,3,1565,0.9980830670926517
STNR004779,4,1565,0.997444089456869
STNR004780,5,1565,0.9968051118210862
STNR004781,4,1565,0.997444089456869
STNR004782,3,1565,0.9980830670926517
STNR004783,3,1565,0.9980830670926517
STNR004784,3,1565,0.9980830670926517
STNR004785,5,1565,0.9968051118210862
STNR004786,6,1565,0.9961661341853035
STNR004787,4,1565,0.997444089456869
STNR004788,6,1565,0.9961661341853035
STNR004789,3,1565,0.9980830670926517
