concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
2450,complete,"Data science og datamangament, ing.bach.",2019-01-09 00:00:00+00:00,"Data science og datamangament, ing.bach.",2450,7,STNR000045,Variant 313,313,Fluxicon Disco
42005,complete,"Data science og datamangament, ing.bach.",2019-01-11 00:00:00+00:00,"Data science og datamangament, ing.bach.",42005,4,STNR000045,Variant 313,313,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2019-02-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,10,STNR000045,Variant 313,313,Fluxicon Disco
42583,complete,"Data science og datamangament, ing.bach.",2019-05-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42583,7,STNR000045,Variant 313,313,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2019-06-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,10,STNR000045,Variant 313,313,Fluxicon Disco
42584,complete,"Data science og datamangament, ing.bach.",2019-06-27 00:00:00+00:00,"Data science og datamangament, ing.bach.",42584,7,STNR000045,Variant 313,313,Fluxicon Disco
42875,complete,"Data science og datamangament, ing.bach.",2019-06-28 00:00:00+00:00,"Data science og datamangament, ing.bach.",42875,12,STNR000045,Variant 313,313,Fluxicon Disco
42430,complete,"Data science og datamangament, ing.bach.",2020-02-17 00:00:00+00:00,"Data science og datamangament, ing.bach.",42430,10,STNR000045,Variant 313,313,Fluxicon Disco
2402,complete,"Data science og datamangament, ing.bach.",2020-05-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",2402,0,STNR000045,Variant 313,313,Fluxicon Disco
2105,complete,"Data science og datamangament, ing.bach.",2020-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",2105,2,STNR000045,Variant 313,313,Fluxicon Disco
B42-20,complete,"Data science og datamangament, ing.bach.",2020-07-17 00:00:00+00:00,"Data science og datamangament, ing.bach.",B42-20,12,STNR000045,Variant 313,313,Fluxicon Disco
42421,complete,"Data science og datamangament, ing.bach.",2020-12-17 00:00:00+00:00,"Data science og datamangament, ing.bach.",42421,10,STNR000045,Variant 313,313,Fluxicon Disco
2402,complete,"Data science og datamangament, ing.bach.",2020-12-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",2402,10,STNR000045,Variant 313,313,Fluxicon Disco
42577,complete,"Data science og datamangament, ing.bach.",2021-01-11 00:00:00+00:00,"Data science og datamangament, ing.bach.",42577,10,STNR000045,Variant 313,313,Fluxicon Disco
42611,complete,"Data science og datamangament, ing.bach.",2021-02-02 00:00:00+00:00,"Data science og datamangament, ing.bach.",42611,BE,STNR000045,Variant 313,313,Fluxicon Disco
88383,complete,"Data science og datamangament, ing.bach.",2021-02-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",88383,BE,STNR000045,Variant 313,313,Fluxicon Disco
42112,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-03-01 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42112,12,STNR000048,Variant 316,316,Fluxicon Disco
42371,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-05-17 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42371,12,STNR000048,Variant 316,316,Fluxicon Disco
42459,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42459,12,STNR000048,Variant 316,316,Fluxicon Disco
42490,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-21 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42490,10,STNR000048,Variant 316,316,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-07-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,12,STNR000048,Variant 316,316,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-12-03 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,BE,STNR000048,Variant 316,316,Fluxicon Disco
42117,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-01-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42117,7,STNR000048,Variant 316,316,Fluxicon Disco
42575,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-01-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42575,10,STNR000048,Variant 316,316,Fluxicon Disco
