case_id,no_dev_total,no_constr_total,dev_fitness
STNR001954,0,922,1.0
STNR001955,2,922,0.9978308026030369
STNR001956,8,922,0.9913232104121475
STNR001957,7,922,0.9924078091106291
STNR001958,4,922,0.9956616052060737
STNR001959,4,922,0.9956616052060737
STNR001960,1,922,0.9989154013015185
STNR001961,8,922,0.9913232104121475
STNR001962,7,922,0.9924078091106291
STNR001963,7,922,0.9924078091106291
STNR001964,1,922,0.9989154013015185
STNR001965,8,922,0.9913232104121475
STNR001966,7,922,0.9924078091106291
STNR001967,5,922,0.9945770065075922
STNR001968,8,922,0.9913232104121475
STNR001969,0,922,1.0
STNR001970,0,922,1.0
STNR001971,11,922,0.9880694143167028
STNR001972,6,922,0.9934924078091106
STNR001973,4,922,0.9956616052060737
STNR001974,0,922,1.0
STNR001975,5,922,0.9945770065075922
STNR001976,4,922,0.9956616052060737
STNR001977,7,922,0.9924078091106291
STNR001978,3,922,0.9967462039045553
STNR001979,3,922,0.9967462039045553
STNR001980,2,922,0.9978308026030369
STNR001981,8,922,0.9913232104121475
STNR001982,6,922,0.9934924078091106
STNR001983,12,922,0.9869848156182213
STNR001984,8,922,0.9913232104121475
STNR001985,2,922,0.9978308026030369
STNR001986,10,922,0.9891540130151844
STNR001987,4,922,0.9956616052060737
STNR001988,10,922,0.9891540130151844
STNR001989,8,922,0.9913232104121475
STNR001990,0,922,1.0
STNR001991,1,922,0.9989154013015185
STNR001992,0,922,1.0
STNR001993,6,922,0.9934924078091106
STNR001994,1,922,0.9989154013015185
STNR001995,0,922,1.0
STNR001996,0,922,1.0
STNR001997,0,922,1.0
STNR001998,0,922,1.0
STNR001999,3,922,0.9967462039045553
STNR002000,0,922,1.0
STNR002001,1,922,0.9989154013015185
STNR002002,0,922,1.0
STNR002003,2,922,0.9978308026030369
STNR002004,9,922,0.9902386117136659
STNR002005,9,922,0.9902386117136659
STNR002006,0,922,1.0
STNR002007,3,922,0.9967462039045553
STNR002008,1,922,0.9989154013015185
STNR002009,7,922,0.9924078091106291
STNR002010,3,922,0.9967462039045553
STNR002011,4,922,0.9956616052060737
STNR002012,0,922,1.0
STNR002013,8,922,0.9913232104121475
STNR002014,16,922,0.982646420824295
STNR002015,7,922,0.9924078091106291
STNR002016,6,922,0.9934924078091106
STNR002017,15,922,0.9837310195227765
STNR002018,14,922,0.9848156182212582
STNR002019,4,922,0.9956616052060737
STNR002020,11,922,0.9880694143167028
STNR002021,5,922,0.9945770065075922
STNR002022,10,922,0.9891540130151844
STNR002023,0,922,1.0
STNR002024,14,922,0.9848156182212582
STNR002025,10,922,0.9891540130151844
STNR002026,5,922,0.9945770065075922
STNR002027,0,922,1.0
STNR002028,2,922,0.9978308026030369
STNR002029,0,922,1.0
STNR002030,1,922,0.9989154013015185
STNR002031,10,922,0.9891540130151844
STNR002032,2,922,0.9978308026030369
STNR002033,2,922,0.9978308026030369
STNR002034,4,922,0.9956616052060737
STNR002035,2,922,0.9978308026030369
STNR002036,1,922,0.9989154013015185
STNR002037,2,922,0.9978308026030369
STNR002038,4,922,0.9956616052060737
STNR002039,0,922,1.0
STNR002040,5,922,0.9945770065075922
STNR002041,3,922,0.9967462039045553
STNR002042,9,922,0.9902386117136659
STNR002043,2,922,0.9978308026030369
STNR002044,2,922,0.9978308026030369
STNR002045,5,922,0.9945770065075922
STNR002046,11,922,0.9880694143167028
STNR002047,1,922,0.9989154013015185
STNR002048,1,922,0.9989154013015185
STNR002049,2,922,0.9978308026030369
STNR002050,10,922,0.9891540130151844
STNR002051,0,922,1.0
STNR002052,5,922,0.9945770065075922
STNR002053,1,922,0.9989154013015185
STNR002054,3,922,0.9967462039045553
STNR002055,7,922,0.9924078091106291
STNR002056,11,922,0.9880694143167028
STNR002057,0,922,1.0
STNR002058,5,922,0.9945770065075922
STNR002059,6,922,0.9934924078091106
STNR002060,3,922,0.9967462039045553
STNR002061,8,922,0.9913232104121475
STNR002062,6,922,0.9934924078091106
STNR002063,7,922,0.9924078091106291
STNR002064,6,922,0.9934924078091106
STNR002065,5,922,0.9945770065075922
STNR002066,4,922,0.9956616052060737
STNR002067,1,922,0.9989154013015185
STNR002068,1,922,0.9989154013015185
STNR002069,1,922,0.9989154013015185
STNR002070,1,922,0.9989154013015185
STNR002071,10,922,0.9891540130151844
STNR002072,4,922,0.9956616052060737
STNR002073,2,922,0.9978308026030369
STNR002074,6,922,0.9934924078091106
STNR002075,1,922,0.9989154013015185
STNR002076,2,922,0.9978308026030369
STNR002077,2,922,0.9978308026030369
STNR002078,4,922,0.9956616052060737
STNR002079,0,922,1.0
STNR002080,2,922,0.9978308026030369
STNR002081,5,922,0.9945770065075922
STNR002082,0,922,1.0
STNR002083,10,922,0.9891540130151844
STNR002084,11,922,0.9880694143167028
STNR002085,1,922,0.9989154013015185
STNR002086,3,922,0.9967462039045553
STNR002087,4,922,0.9956616052060737
STNR002088,0,922,1.0
STNR002089,2,922,0.9978308026030369
STNR002090,4,922,0.9956616052060737
STNR002091,2,922,0.9978308026030369
STNR002092,4,922,0.9956616052060737
STNR002093,7,922,0.9924078091106291
STNR002094,2,922,0.9978308026030369
STNR002095,1,922,0.9989154013015185
STNR002096,8,922,0.9913232104121475
STNR002097,3,922,0.9967462039045553
STNR002098,4,922,0.9956616052060737
STNR002099,4,922,0.9956616052060737
STNR002100,6,922,0.9934924078091106
STNR002101,6,922,0.9934924078091106
STNR002102,1,922,0.9989154013015185
STNR002103,8,922,0.9913232104121475
STNR002104,16,922,0.982646420824295
STNR002105,0,922,1.0
STNR002106,0,922,1.0
STNR002107,2,922,0.9978308026030369
STNR002108,1,922,0.9989154013015185
STNR002109,4,922,0.9956616052060737
STNR002110,4,922,0.9956616052060737
STNR002111,10,922,0.9891540130151844
STNR002112,5,922,0.9945770065075922
STNR002113,3,922,0.9967462039045553
STNR002114,8,922,0.9913232104121475
STNR002115,11,922,0.9880694143167028
STNR002116,3,922,0.9967462039045553
STNR002117,7,922,0.9924078091106291
STNR002118,4,922,0.9956616052060737
STNR002119,2,922,0.9978308026030369
STNR002120,9,922,0.9902386117136659
STNR002121,4,922,0.9956616052060737
STNR002122,0,922,1.0
STNR002123,9,922,0.9902386117136659
STNR002124,1,922,0.9989154013015185
STNR002125,6,922,0.9934924078091106
STNR002126,6,922,0.9934924078091106
STNR002127,10,922,0.9891540130151844
STNR002128,6,922,0.9934924078091106
STNR002129,10,922,0.9891540130151844
STNR002130,1,922,0.9989154013015185
STNR002131,2,922,0.9978308026030369
STNR002132,3,922,0.9967462039045553
STNR002133,4,922,0.9956616052060737
STNR002134,5,922,0.9945770065075922
STNR002135,5,922,0.9945770065075922
STNR002136,4,922,0.9956616052060737
STNR002137,4,922,0.9956616052060737
STNR002138,0,922,1.0
STNR002139,6,922,0.9934924078091106
STNR002140,8,922,0.9913232104121475
STNR002141,0,922,1.0
STNR002142,5,922,0.9945770065075922
STNR002143,10,922,0.9891540130151844
STNR002144,5,922,0.9945770065075922
STNR002145,4,922,0.9956616052060737
STNR002146,8,922,0.9913232104121475
STNR002147,4,922,0.9956616052060737
STNR002148,4,922,0.9956616052060737
STNR002149,4,922,0.9956616052060737
STNR002150,13,922,0.9859002169197397
STNR002151,4,922,0.9956616052060737
STNR002152,3,922,0.9967462039045553
STNR002153,3,922,0.9967462039045553
STNR002154,3,922,0.9967462039045553
STNR002155,9,922,0.9902386117136659
STNR002156,13,922,0.9859002169197397
STNR002157,4,922,0.9956616052060737
STNR002158,1,922,0.9989154013015185
STNR002159,1,922,0.9989154013015185
STNR002160,8,922,0.9913232104121475
STNR002161,13,922,0.9859002169197397
STNR002162,5,922,0.9945770065075922
STNR002163,10,922,0.9891540130151844
STNR002164,5,922,0.9945770065075922
STNR002165,5,922,0.9945770065075922
STNR002166,11,922,0.9880694143167028
STNR002167,12,922,0.9869848156182213
STNR002168,10,922,0.9891540130151844
STNR002169,10,922,0.9891540130151844
STNR002170,18,922,0.9804772234273319
STNR002171,5,922,0.9945770065075922
STNR002172,5,922,0.9945770065075922
STNR002173,10,922,0.9891540130151844
STNR002174,6,922,0.9934924078091106
STNR002175,3,922,0.9967462039045553
STNR002176,2,922,0.9978308026030369
STNR002177,1,922,0.9989154013015185
STNR002178,1,922,0.9989154013015185
STNR002179,1,922,0.9989154013015185
STNR002180,2,922,0.9978308026030369
STNR002181,1,922,0.9989154013015185
STNR002182,13,922,0.9859002169197397
STNR002184,7,922,0.9924078091106291
STNR002185,3,922,0.9967462039045553
STNR002186,5,922,0.9945770065075922
STNR002187,4,922,0.9956616052060737
STNR002188,10,922,0.9891540130151844
STNR002189,2,922,0.9978308026030369
STNR002190,9,922,0.9902386117136659
STNR002191,10,922,0.9891540130151844
STNR002192,8,922,0.9913232104121475
STNR002193,8,922,0.9913232104121475
STNR002194,12,922,0.9869848156182213
STNR002195,13,922,0.9859002169197397
STNR002196,12,922,0.9869848156182213
STNR002197,12,922,0.9869848156182213
STNR002198,8,922,0.9913232104121475
STNR002199,7,922,0.9924078091106291
STNR002200,3,922,0.9967462039045553
STNR002201,7,922,0.9924078091106291
STNR002202,6,922,0.9934924078091106
STNR002203,0,922,1.0
STNR002204,4,922,0.9956616052060737
STNR002205,8,922,0.9913232104121475
STNR002206,13,922,0.9859002169197397
STNR002207,8,922,0.9913232104121475
STNR002208,5,922,0.9945770065075922
STNR002209,6,922,0.9934924078091106
STNR002210,0,922,1.0
STNR002213,4,922,0.9956616052060737
STNR002214,0,922,1.0
STNR002215,2,922,0.9978308026030369
STNR002216,4,922,0.9956616052060737
STNR002217,5,922,0.9945770065075922
STNR002218,9,922,0.9902386117136659
STNR002219,4,922,0.9956616052060737
STNR002220,4,922,0.9956616052060737
STNR002221,2,922,0.9978308026030369
STNR002222,3,922,0.9967462039045553
STNR002223,3,922,0.9967462039045553
STNR002225,2,922,0.9978308026030369
STNR002226,7,922,0.9924078091106291
STNR002227,4,922,0.9956616052060737
STNR002228,7,922,0.9924078091106291
STNR002229,9,922,0.9902386117136659
STNR002230,7,922,0.9924078091106291
STNR002231,7,922,0.9924078091106291
STNR002232,8,922,0.9913232104121475
STNR002233,1,922,0.9989154013015185
STNR002234,4,922,0.9956616052060737
STNR002235,3,922,0.9967462039045553
STNR002236,4,922,0.9956616052060737
STNR002237,6,922,0.9934924078091106
STNR002238,5,922,0.9945770065075922
STNR002239,3,922,0.9967462039045553
STNR002240,5,922,0.9945770065075922
STNR002241,7,922,0.9924078091106291
STNR002242,8,922,0.9913232104121475
STNR002243,1,922,0.9989154013015185
STNR002244,1,922,0.9989154013015185
STNR002245,4,922,0.9956616052060737
STNR002246,2,922,0.9978308026030369
STNR002247,0,922,1.0
STNR002248,1,922,0.9989154013015185
STNR002249,7,922,0.9924078091106291
STNR002250,7,922,0.9924078091106291
STNR002253,1,922,0.9989154013015185
STNR002254,0,922,1.0
STNR002255,0,922,1.0
STNR002256,6,922,0.9934924078091106
STNR002257,0,922,1.0
STNR002258,1,922,0.9989154013015185
STNR002259,12,922,0.9869848156182213
STNR002260,7,922,0.9924078091106291
STNR002261,1,922,0.9989154013015185
STNR002262,1,922,0.9989154013015185
STNR002263,0,922,1.0
STNR002264,1,922,0.9989154013015185
STNR002265,1,922,0.9989154013015185
STNR002266,0,922,1.0
STNR002267,1,922,0.9989154013015185
STNR002268,1,922,0.9989154013015185
STNR002269,1,922,0.9989154013015185
STNR002270,1,922,0.9989154013015185
STNR002271,1,922,0.9989154013015185
STNR002272,3,922,0.9967462039045553
STNR002273,2,922,0.9978308026030369
STNR002274,1,922,0.9989154013015185
STNR002275,1,922,0.9989154013015185
STNR002276,0,922,1.0
STNR002277,1,922,0.9989154013015185
STNR002278,3,922,0.9967462039045553
STNR002279,11,922,0.9880694143167028
STNR002280,2,922,0.9978308026030369
STNR002281,1,922,0.9989154013015185
STNR002282,1,922,0.9989154013015185
STNR002283,3,922,0.9967462039045553
STNR002284,1,922,0.9989154013015185
STNR002285,1,922,0.9989154013015185
STNR002286,6,922,0.9934924078091106
STNR002287,1,922,0.9989154013015185
STNR002288,1,922,0.9989154013015185
STNR002289,0,922,1.0
STNR002290,1,922,0.9989154013015185
STNR002291,0,922,1.0
STNR002292,1,922,0.9989154013015185
STNR002293,1,922,0.9989154013015185
STNR002294,0,922,1.0
STNR002295,2,922,0.9978308026030369
STNR002296,3,922,0.9967462039045553
STNR002297,0,922,1.0
STNR002298,4,922,0.9956616052060737
STNR002299,3,922,0.9967462039045553
STNR002300,1,922,0.9989154013015185
STNR002301,0,922,1.0
STNR002302,2,922,0.9978308026030369
STNR002303,0,922,1.0
STNR002304,3,922,0.9967462039045553
STNR002305,2,922,0.9978308026030369
STNR002306,1,922,0.9989154013015185
STNR002307,5,922,0.9945770065075922
STNR002308,7,922,0.9924078091106291
STNR002309,1,922,0.9989154013015185
STNR002310,2,922,0.9978308026030369
STNR002311,1,922,0.9989154013015185
STNR002312,3,922,0.9967462039045553
STNR002313,11,922,0.9880694143167028
STNR002314,10,922,0.9891540130151844
STNR002315,2,922,0.9978308026030369
STNR002316,0,922,1.0
STNR002317,0,922,1.0
STNR002318,3,922,0.9967462039045553
STNR002319,7,922,0.9924078091106291
STNR002320,0,922,1.0
STNR002321,1,922,0.9989154013015185
STNR002322,2,922,0.9978308026030369
STNR002323,1,922,0.9989154013015185
STNR002325,2,922,0.9978308026030369
STNR002326,2,922,0.9978308026030369
STNR002327,2,922,0.9978308026030369
STNR002328,6,922,0.9934924078091106
STNR002329,4,922,0.9956616052060737
STNR002330,5,922,0.9945770065075922
STNR002331,3,922,0.9967462039045553
STNR002332,2,922,0.9978308026030369
STNR002333,4,922,0.9956616052060737
STNR002334,4,922,0.9956616052060737
STNR002335,1,922,0.9989154013015185
STNR002336,1,922,0.9989154013015185
STNR002337,4,922,0.9956616052060737
STNR002338,0,922,1.0
STNR002339,0,922,1.0
STNR002340,0,922,1.0
STNR002341,2,922,0.9978308026030369
STNR002342,2,922,0.9978308026030369
STNR002343,7,922,0.9924078091106291
STNR002344,2,922,0.9978308026030369
STNR002345,3,922,0.9967462039045553
STNR002346,1,922,0.9989154013015185
STNR002347,6,922,0.9934924078091106
STNR002348,0,922,1.0
STNR002349,1,922,0.9989154013015185
STNR002350,3,922,0.9967462039045553
STNR002351,0,922,1.0
STNR002352,0,922,1.0
STNR002353,1,922,0.9989154013015185
STNR002354,1,922,0.9989154013015185
STNR002355,0,922,1.0
STNR002356,3,922,0.9967462039045553
STNR002357,0,922,1.0
STNR002358,0,922,1.0
STNR002359,1,922,0.9989154013015185
STNR002360,4,922,0.9956616052060737
STNR002361,0,922,1.0
STNR002362,0,922,1.0
STNR002363,1,922,0.9989154013015185
STNR002364,0,922,1.0
STNR002365,6,922,0.9934924078091106
STNR002366,4,922,0.9956616052060737
STNR002367,4,922,0.9956616052060737
STNR002368,3,922,0.9967462039045553
STNR002369,7,922,0.9924078091106291
STNR002370,4,922,0.9956616052060737
STNR002371,0,922,1.0
STNR002372,3,922,0.9967462039045553
STNR002373,0,922,1.0
STNR002374,9,922,0.9902386117136659
STNR002375,8,922,0.9913232104121475
STNR002376,0,922,1.0
STNR002377,2,922,0.9978308026030369
STNR002378,2,922,0.9978308026030369
STNR002379,4,922,0.9956616052060737
STNR002380,0,922,1.0
STNR002381,8,922,0.9913232104121475
STNR002382,0,922,1.0
STNR002383,2,922,0.9978308026030369
STNR002384,4,922,0.9956616052060737
STNR002385,5,922,0.9945770065075922
STNR002386,6,922,0.9934924078091106
STNR002387,3,922,0.9967462039045553
STNR002388,2,922,0.9978308026030369
STNR002389,6,922,0.9934924078091106
STNR002390,1,922,0.9989154013015185
STNR002391,7,922,0.9924078091106291
STNR002392,5,922,0.9945770065075922
STNR002393,4,922,0.9956616052060737
STNR002394,4,922,0.9956616052060737
STNR002395,7,922,0.9924078091106291
STNR002396,1,922,0.9989154013015185
STNR002397,0,922,1.0
STNR002398,0,922,1.0
STNR002399,1,922,0.9989154013015185
STNR002400,4,922,0.9956616052060737
STNR002401,0,922,1.0
STNR002402,0,922,1.0
STNR002403,10,922,0.9891540130151844
STNR002404,3,922,0.9967462039045553
STNR002405,3,922,0.9967462039045553
STNR002406,5,922,0.9945770065075922
STNR002407,9,922,0.9902386117136659
STNR002409,0,922,1.0
STNR002411,4,922,0.9956616052060737
STNR002412,0,922,1.0
STNR002413,2,922,0.9978308026030369
STNR002414,5,922,0.9945770065075922
STNR002415,3,922,0.9967462039045553
STNR002416,0,922,1.0
STNR002417,0,922,1.0
STNR002418,9,922,0.9902386117136659
STNR002419,0,922,1.0
STNR002420,1,922,0.9989154013015185
STNR002421,0,922,1.0
STNR002422,0,922,1.0
STNR002423,0,922,1.0
STNR002424,3,922,0.9967462039045553
STNR002425,4,922,0.9956616052060737
STNR002426,3,922,0.9967462039045553
STNR002427,0,922,1.0
STNR002428,15,922,0.9837310195227765
STNR002429,2,922,0.9978308026030369
STNR002430,0,922,1.0
STNR002431,4,922,0.9956616052060737
STNR002432,4,922,0.9956616052060737
STNR002433,4,922,0.9956616052060737
STNR002434,5,922,0.9945770065075922
STNR002435,0,922,1.0
STNR002436,0,922,1.0
STNR002437,2,922,0.9978308026030369
STNR002438,5,922,0.9945770065075922
STNR002439,7,922,0.9924078091106291
STNR002440,3,922,0.9967462039045553
STNR002441,2,922,0.9978308026030369
STNR002442,6,922,0.9934924078091106
STNR002443,8,922,0.9913232104121475
STNR002444,8,922,0.9913232104121475
STNR002445,7,922,0.9924078091106291
STNR002446,9,922,0.9902386117136659
STNR002447,6,922,0.9934924078091106
STNR002448,7,922,0.9924078091106291
STNR002449,2,922,0.9978308026030369
STNR002450,1,922,0.9989154013015185
STNR002451,2,922,0.9978308026030369
STNR002452,1,922,0.9989154013015185
STNR002453,7,922,0.9924078091106291
STNR002454,2,922,0.9978308026030369
STNR002455,9,922,0.9902386117136659
STNR002456,3,922,0.9967462039045553
STNR002457,5,922,0.9945770065075922
STNR002458,6,922,0.9934924078091106
STNR002459,2,922,0.9978308026030369
STNR002460,7,922,0.9924078091106291
STNR002461,9,922,0.9902386117136659
STNR002462,4,922,0.9956616052060737
STNR002463,7,922,0.9924078091106291
STNR002464,10,922,0.9891540130151844
STNR002465,4,922,0.9956616052060737
STNR002466,11,922,0.9880694143167028
STNR002467,3,922,0.9967462039045553
STNR002468,1,922,0.9989154013015185
STNR002469,6,922,0.9934924078091106
STNR002470,11,922,0.9880694143167028
STNR002471,7,922,0.9924078091106291
STNR002472,4,922,0.9956616052060737
STNR002473,2,922,0.9978308026030369
STNR002474,8,922,0.9913232104121475
STNR002475,1,922,0.9989154013015185
STNR002476,0,922,1.0
STNR002477,8,922,0.9913232104121475
STNR002481,10,922,0.9891540130151844
STNR002482,16,922,0.982646420824295
STNR002483,4,922,0.9956616052060737
STNR002484,5,922,0.9945770065075922
STNR002485,7,922,0.9924078091106291
STNR002486,5,922,0.9945770065075922
STNR002487,3,922,0.9967462039045553
STNR002488,4,922,0.9956616052060737
STNR002489,3,922,0.9967462039045553
STNR002490,4,922,0.9956616052060737
STNR002491,3,922,0.9967462039045553
STNR002492,3,922,0.9967462039045553
STNR002493,3,922,0.9967462039045553
STNR002494,11,922,0.9880694143167028
STNR002495,5,922,0.9945770065075922
STNR002496,7,922,0.9924078091106291
STNR002497,5,922,0.9945770065075922
STNR002498,11,922,0.9880694143167028
STNR002499,4,922,0.9956616052060737
STNR002500,4,922,0.9956616052060737
STNR002501,7,922,0.9924078091106291
STNR002502,5,922,0.9945770065075922
STNR002503,10,922,0.9891540130151844
STNR002504,3,922,0.9967462039045553
STNR002505,7,922,0.9924078091106291
STNR002506,4,922,0.9956616052060737
STNR002507,5,922,0.9945770065075922
STNR002508,2,922,0.9978308026030369
STNR002509,5,922,0.9945770065075922
STNR002510,10,922,0.9891540130151844
STNR002511,10,922,0.9891540130151844
STNR002512,11,922,0.9880694143167028
STNR002513,6,922,0.9934924078091106
STNR002514,4,922,0.9956616052060737
STNR002515,7,922,0.9924078091106291
STNR002516,4,922,0.9956616052060737
STNR002517,6,922,0.9934924078091106
STNR002518,10,922,0.9891540130151844
STNR002519,10,922,0.9891540130151844
STNR002520,3,922,0.9967462039045553
STNR002521,7,922,0.9924078091106291
STNR002522,12,922,0.9869848156182213
STNR002523,11,922,0.9880694143167028
STNR002524,4,922,0.9956616052060737
STNR002525,6,922,0.9934924078091106
STNR002526,11,922,0.9880694143167028
STNR002527,3,922,0.9967462039045553
STNR002528,5,922,0.9945770065075922
STNR002529,1,922,0.9989154013015185
STNR002530,0,922,1.0
STNR002531,4,922,0.9956616052060737
STNR002532,0,922,1.0
STNR002533,0,922,1.0
STNR002534,0,922,1.0
STNR002535,0,922,1.0
STNR002536,0,922,1.0
STNR002537,4,922,0.9956616052060737
STNR002538,0,922,1.0
STNR002539,0,922,1.0
STNR002540,0,922,1.0
STNR002541,0,922,1.0
STNR002542,0,922,1.0
STNR002543,0,922,1.0
STNR002544,0,922,1.0
STNR002545,4,922,0.9956616052060737
STNR002546,0,922,1.0
STNR002547,0,922,1.0
STNR002548,0,922,1.0
STNR002549,1,922,0.9989154013015185
STNR002550,2,922,0.9978308026030369
STNR002551,9,922,0.9902386117136659
STNR002552,2,922,0.9978308026030369
STNR002553,3,922,0.9967462039045553
STNR002554,8,922,0.9913232104121475
STNR002555,11,922,0.9880694143167028
STNR002556,5,922,0.9945770065075922
STNR002557,5,922,0.9945770065075922
STNR002558,1,922,0.9989154013015185
STNR002559,2,922,0.9978308026030369
STNR002560,13,922,0.9859002169197397
STNR002561,2,922,0.9978308026030369
STNR002562,9,922,0.9902386117136659
STNR002563,9,922,0.9902386117136659
STNR002564,1,922,0.9989154013015185
STNR002565,9,922,0.9902386117136659
STNR002566,2,922,0.9978308026030369
STNR002567,12,922,0.9869848156182213
STNR002568,8,922,0.9913232104121475
STNR002569,6,922,0.9934924078091106
STNR002570,4,922,0.9956616052060737
STNR002571,5,922,0.9945770065075922
STNR002572,0,922,1.0
STNR002573,4,922,0.9956616052060737
STNR002574,0,922,1.0
STNR002575,3,922,0.9967462039045553
STNR002576,4,922,0.9956616052060737
STNR002577,5,922,0.9945770065075922
STNR002578,5,922,0.9945770065075922
STNR002579,2,922,0.9978308026030369
STNR002580,5,922,0.9945770065075922
STNR002581,1,922,0.9989154013015185
STNR002582,1,922,0.9989154013015185
STNR002583,4,922,0.9956616052060737
STNR002584,0,922,1.0
STNR002585,1,922,0.9989154013015185
STNR002586,3,922,0.9967462039045553
STNR002587,1,922,0.9989154013015185
STNR002588,12,922,0.9869848156182213
STNR002589,5,922,0.9945770065075922
STNR002590,1,922,0.9989154013015185
STNR002591,0,922,1.0
STNR002592,2,922,0.9978308026030369
STNR002593,0,922,1.0
STNR002594,1,922,0.9989154013015185
STNR002595,3,922,0.9967462039045553
STNR002596,2,922,0.9978308026030369
STNR002597,3,922,0.9967462039045553
STNR002598,1,922,0.9989154013015185
STNR002599,2,922,0.9978308026030369
STNR002600,7,922,0.9924078091106291
STNR002601,2,922,0.9978308026030369
STNR002602,0,922,1.0
STNR002603,0,922,1.0
STNR002604,4,922,0.9956616052060737
STNR002605,4,922,0.9956616052060737
STNR002606,1,922,0.9989154013015185
STNR002607,3,922,0.9967462039045553
STNR002608,3,922,0.9967462039045553
STNR002609,1,922,0.9989154013015185
STNR002610,4,922,0.9956616052060737
STNR002611,1,922,0.9989154013015185
STNR002612,1,922,0.9989154013015185
STNR002613,1,922,0.9989154013015185
STNR002614,1,922,0.9989154013015185
STNR002615,2,922,0.9978308026030369
STNR002616,0,922,1.0
STNR002617,2,922,0.9978308026030369
STNR002618,1,922,0.9989154013015185
STNR002619,0,922,1.0
STNR002620,3,922,0.9967462039045553
STNR002621,1,922,0.9989154013015185
STNR002622,0,922,1.0
STNR002623,1,922,0.9989154013015185
STNR002624,2,922,0.9978308026030369
STNR002625,2,922,0.9978308026030369
STNR002626,1,922,0.9989154013015185
STNR002627,2,922,0.9978308026030369
STNR002628,0,922,1.0
STNR002629,3,922,0.9967462039045553
STNR002630,3,922,0.9967462039045553
STNR002631,2,922,0.9978308026030369
STNR002632,7,922,0.9924078091106291
STNR002633,0,922,1.0
STNR002635,1,922,0.9989154013015185
STNR002636,5,922,0.9945770065075922
STNR002637,5,922,0.9945770065075922
STNR002638,2,922,0.9978308026030369
STNR002639,1,922,0.9989154013015185
STNR002640,1,922,0.9989154013015185
STNR002641,5,922,0.9945770065075922
STNR002642,7,922,0.9924078091106291
STNR002643,3,922,0.9967462039045553
STNR002644,3,922,0.9967462039045553
STNR002645,3,922,0.9967462039045553
STNR002646,3,922,0.9967462039045553
STNR002647,3,922,0.9967462039045553
STNR002648,3,922,0.9967462039045553
STNR002649,6,922,0.9934924078091106
STNR002650,9,922,0.9902386117136659
STNR002651,9,922,0.9902386117136659
STNR002652,7,922,0.9924078091106291
STNR002653,7,922,0.9924078091106291
STNR002654,9,922,0.9902386117136659
STNR002655,7,922,0.9924078091106291
STNR002656,9,922,0.9902386117136659
STNR002657,9,922,0.9902386117136659
STNR002658,9,922,0.9902386117136659
STNR002659,9,922,0.9902386117136659
STNR002660,8,922,0.9913232104121475
STNR002661,6,922,0.9934924078091106
STNR002662,7,922,0.9924078091106291
STNR002663,4,922,0.9956616052060737
STNR002664,4,922,0.9956616052060737
STNR002665,6,922,0.9934924078091106
STNR002666,2,922,0.9978308026030369
STNR002667,6,922,0.9934924078091106
STNR002668,8,922,0.9913232104121475
STNR002669,6,922,0.9934924078091106
STNR002670,5,922,0.9945770065075922
STNR002671,6,922,0.9934924078091106
STNR002672,3,922,0.9967462039045553
STNR002673,6,922,0.9934924078091106
STNR002674,4,922,0.9956616052060737
STNR002675,3,922,0.9967462039045553
STNR002676,3,922,0.9967462039045553
STNR002677,5,922,0.9945770065075922
STNR002678,4,922,0.9956616052060737
STNR002679,2,922,0.9978308026030369
STNR002680,3,922,0.9967462039045553
STNR002681,3,922,0.9967462039045553
STNR002682,3,922,0.9967462039045553
STNR002683,3,922,0.9967462039045553
STNR002684,3,922,0.9967462039045553
STNR002685,6,922,0.9934924078091106
STNR002686,7,922,0.9924078091106291
STNR002687,6,922,0.9934924078091106
STNR002688,6,922,0.9934924078091106
STNR002689,5,922,0.9945770065075922
STNR002690,12,922,0.9869848156182213
STNR002691,11,922,0.9880694143167028
STNR002692,2,922,0.9978308026030369
STNR002693,2,922,0.9978308026030369
STNR002694,3,922,0.9967462039045553
STNR002695,2,922,0.9978308026030369
STNR002696,3,922,0.9967462039045553
STNR002697,7,922,0.9924078091106291
STNR002698,2,922,0.9978308026030369
STNR002699,0,922,1.0
STNR002700,0,922,1.0
STNR002701,6,922,0.9934924078091106
STNR002702,5,922,0.9945770065075922
STNR002703,5,922,0.9945770065075922
STNR002704,10,922,0.9891540130151844
STNR002705,8,922,0.9913232104121475
STNR002706,13,922,0.9859002169197397
STNR002707,5,922,0.9945770065075922
STNR002708,7,922,0.9924078091106291
STNR002709,5,922,0.9945770065075922
STNR002710,5,922,0.9945770065075922
STNR002711,5,922,0.9945770065075922
STNR002712,6,922,0.9934924078091106
STNR002713,1,922,0.9989154013015185
STNR002714,7,922,0.9924078091106291
STNR002715,10,922,0.9891540130151844
STNR002716,13,922,0.9859002169197397
STNR002717,4,922,0.9956616052060737
STNR002718,0,922,1.0
STNR002719,6,922,0.9934924078091106
STNR002720,8,922,0.9913232104121475
STNR002721,0,922,1.0
STNR002722,0,922,1.0
STNR002723,0,922,1.0
STNR002724,2,922,0.9978308026030369
STNR002725,0,922,1.0
STNR002726,0,922,1.0
STNR002727,0,922,1.0
STNR002728,0,922,1.0
STNR002729,2,922,0.9978308026030369
STNR002730,1,922,0.9989154013015185
STNR002731,0,922,1.0
STNR002732,0,922,1.0
STNR002733,0,922,1.0
STNR002734,0,922,1.0
